distinct_id	tot_visits_per_week	pageview_times	btnClick_times	index_leave_times	about_leave_times	courses_leave_times	courses_play_leave_times	sensor_term	persona_term	game_term	finance_term	web_term	client_term	ecom_term	ad_term	app_term	ret_term	pic_term	data_term	other_term	null_term	cpc_medium	mcpc_medium	mfeed_medium	default_medium	answer_medium	banner_medium	caibaojian_medium	production_medium	sidonghui_medium	toutiao_medium	referral_medium	youjian_medium	lixinya_medium	customer_medium	sidashidai_medium	edm_medium	null_medium	average_page_stay_time	isSuccess
244adcf618167ae6eebfd7f8bd1296f5675208d3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
245e992b144de56531dca4145b34eb27a16b426f	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
245f66bb1302aa78d07c704f6282df82e50d9b03	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
2460e7a0d331dd758154cecbb9daad1586cef23f	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.162000000000001	0
2461366ecb1f518513072f270f8126bc077941c0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
24678d7539e7d4a5534f2d5efbe07f14b1dd3293	9	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29732.63966666667	0
246c79f1a82147b181e43fad8e7ef6bd0c2352b3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
24752247d7efc6272e19acf4a7541809df4f7bd8	14	5	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21.6402	0
247d407ea3b38cf77e598e555e0bc7b46df7cb88	8	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.034500000000001	0
248144ee1a42e489ff8a2488dc8603882f813ae3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
24831c00f95235e1520ac81b2cd3147973151031	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
248489200f7d5191286da1fae588e95e36472973	15	6	2	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.96542857142857	0
24897944091bdf0ad18870382f3ae5944905d4f1	6	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.939	0
249e7d7e1bdd5d54da5a162bc5e2f5527a591af7	16	8	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7.713	0
24a261b39d3afa8c3bca4681cf15714c54b02200	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
24bde4b2d4e4c2c7ab9fa1a57c663d380eb08423	14	6	5	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.43299999999999	0
24bf508f769f20651559281149590bf678dac49a	2	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1426.198	0
24bfa185018b0fbe7f44a5a623c2b161b44a7363	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.673	0
24c596d6d001a858aa73e9fa87e25e1f6ad2ecc6	59	20	16	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.808210526315793	1
24ca4307e75c3ef542d203f4162a8c766a3e1bf7	42	13	11	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.99835714285714	1
24cc54a4820d076bdc9b560db6c708b8e9b15ecb	5	2	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.1455	0
24cea6a562abfad4ce8acbb6f8449a604f5044a3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1414.605	0
24cff4b4b6009d542053ee77f54e8ce0af14c44c	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
24d099ff5a8430f5e87307d2f93b74919fdfc976	23	6	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	26.386	1
24e20bd65bc49f22b8846077dfcfaea1dbbfe5d7	4	2	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.513499999999997	0
24e438c4527f6a38e368c6c317e2cff3b47804a0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
24e7fa6d0182922e8a38107380d7845653d838f5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
24f08fa659953b102566375061eb4afa28fd0547	4	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2938.071500000001	0
24f15281b1b3bc6ec0147d94275d3d44eb5b2e3f	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
24f20453a8ca44d54bfe48770c44b22b2cbe6d52	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
2503825002a6fcc225feb759de01697a52bb7b8a	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
2507aec7eb124e768c0d5e7d92ba9c18386d83aa	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
250df8235bae61f66c94f8400ee26e2562adb3ec	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21.58	0
2510fe1f21cf07376edb2acb0035021b1c65ad9c	13	5	4	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.70000000000002	0
2521edb0681140bd95e78aee503912a1f60ae8d7	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3304.98	0
2522f28af74c87f2a8e1421cd36030d25309e50a	21	10	6	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	125.9392	0
2523a1d7f3ffd6fcc78af9d348097481a22e25a5	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.27600000000002	0
2526c007cf81def07b77aa50522ef4fff64e72aa	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
2528031c3d06c5989444138fa4069c9fa3df742e	12	6	3	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494420.9203333333	0
252d993a09a8fe7c2ff5b827196bf539a064c838	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
252dbb0c53cecc3c7f823bece7a0737874686760	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6.542000000000002	0
2536b9fdc2d9e6ce15b52a34290ba06c40c40868	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
253e40013db2d8b307a641b9a3077d2b592b689d	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
2540a8bec3daa9020c61170dbcf70ab5781a6588	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
254215764e35e56602aa1dadd8de58c73423d17c	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
2568acaa1f8c98400debbaa4c668ac5d30357881	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
256b506bf5b215fdc2f4f82ed6d9d0b05ae37676	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
256cf0fe6fa3cd67faf48c41f9a7466ee6fae236	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
256d9e9243226987ac47a090fb75bb7a5d824838	32	18	8	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41180.83983333333	0
25795538cc34b76a5a9c65027384b2cd46f87cc1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
257a82e4bfa3944e34e1f7dff8ac922bd40b955f	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
2587b85273ed747b9909a1c73d35e74f169355ff	13	4	3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.16199999999999	1
2588148499013b29b2c26f207dd6b3780d0bf391	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
259cfdc74367ff350953465d8203c019e2928fe1	9	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
25b280af27c92dd9c2c87ff3da00947b31c06606	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
25b32b4206079f5d0f348a786a22df841a1e1603	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
25bed24dc39d91e9ee0aa45ecb453c427c36b770	3	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33299.706	0
25c3f9ec540a20a30be4c18a419fa8f288bc49cd	5	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	182.063	0
25cb704a9946e35994e920f206bd2c737250fc94	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
25d8f01c1451f0d939cecf1c7b99f1eafc541b2f	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.265	0
25dd7535ad4e84d26e2a8c51a54b5f386ad4e7bb	3	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.781	0
25e2f6c784bccb1b0ddd519eb7561821d0713cbf	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
25e694286af609a9cb8b188e9a2e703106775965	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
25ea25230d7c4448f84240dcec65ba29919266b4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
25ee7e820fc5341c38f91f44b3ed41f41b16e326	9	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.992000000000004	0
25f13cfe4466d2729084cd80322a0ba8b0319300	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
25f42a09ee1b8c2d747863dcb4b01b175cfce670	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.316	0
25f4aff90a85b2eab75a1f9c4f4f0b2bbf48014a	2	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.415	0
25f5d12bb142f76d2c27e6d6b87656b92487b53c	3	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.035	0
25fa0c2cd41f4970eb102fba74465f1264ade280	26	10	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	104.11399999999999	1
260cd3762a536ad0b27f952b14dbb6c00646ceef	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
2617f1f9adae62c113211a60147b13f3e012b510	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
261b6312217c0cc06cbe85bb568900901538931f	18	7	5	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45.2985	0
261f706610999e273bca3ea82ae61595a0bf2462	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.737	0
2621bb8ae208bd4010082fe51af35ee73faa5527	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
262569bd17f5ab872c6569279bd941a89d8fc1ed	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
262fc74b75c7be3e4b597bbc2c443284860c0dbc	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
2632ecaf90cff48edd2abd592ccc80bfc74c46b7	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.865	0
263aa3bce891fd2fa09dae4ff8d728b75be30412	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.769	0
26418c40e97d3930ec2d57a2c540ad2570678d41	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.063	0
2644f3a7fea8b9441aa07698fd72e95326b0a7d0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
2647eeaad587571c4c466eccfe06254087889bae	6	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.035499999999999	0
265169c61ce10c42463553f24cc6ff30f81dd4bf	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
2659424691ed76f4b8caa50095091918b1d751ff	7	3	2	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16841.9105	0
26600afbaec7fd6ec27fca38c2132f1b98281e5c	16	7	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.44	1
266e79256e012286453d74adfe085685c812176d	26	9	4	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.175625000000004	1
2671b811b99feeb82ea96a4e70d8db2cc28ec733	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
26720ed22a60f974d120719c30dfaf7a54e1d488	11	4	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20.448	0
267605f9de52502fa6bf4c8fb54628bf00d2f34a	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	193116.545	0
26774aea736d256d749803fa20da65958d198ab9	14	7	2	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691.7984	0
267e1b95224b3d7ff2afbb5912f95163c62ff1d9	4	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	431.923	0
26822b6e1ae0f919494aacdeeb263484fa9b0680	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	84604.12199999999	0
268d54ccfaff77701d2c68275d4312d9f36f6f26	10	5	3	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.101999999999999	0
2696417d25619d898c732e9ed391cc8020477ee1	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.279	0
269de8c043d369708e05e734045fed451507b9dc	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
26a6832bcedc7f5bcc830dbac2debcea6e086d99	9	2	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697.9395	1
26a98002d844bf7903142d8ee38e548c4f51b5d7	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.27	0
26b2e3a0b1f68430ef254220d318ab8557433351	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
26b5074f8bc2b506260295f589c5c43eccd5f118	10	5	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	281.16799999999995	0
26bc2d633eba57c116dee75ecc46fe24074d4b2b	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.803	0
26bed517316cbe4756d2854fb37dacce54041403	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
26bff01f29af5ad71355b99043ae7bcc9aeba23d	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.159	0
26c2ca74a9a99342eda89c2400897258dac100f9	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
26c3c8d62cd1a9f1f62bba9aef19c3bda7af897e	2	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.407	0
26c61fa070bc7167859b12de63914a7423f99844	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	754.5160000000002	0
26cc7e35085fb444075e01f4144a34593b847e96	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
26d19370220f1705286302849618929a4e20da78	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
26d6442fd9d16dc68261cd94f285bba64654794f	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
26d6a712a2995594e08f37faa47d1207648ed33a	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.3625	0
26ddf4cf5bc96f1ef9b3c783f5d98e190283a7cc	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
26e1f334c99fd4efa9a22ac93d307903e6446733	6	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	91967.25	0
26e909d70817d9951112d62f14cf6f386e0bf809	6	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3269.261	0
26efb61e91022bafa5de66b1e685c3bcad37f690	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
26f3176177b115677d511ee57754fbfff5626c79	8	4	2	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.638	0
26f79d21c597e00057fe3e342318f13847e49683	11	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	54.26775000000001	0
26fbfcf658acaf0c99a2d2ddaaaeb069bffdd8b1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
270acecc41562c9547c68c21a3c8454c8cd1ff4e	18	9	3	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1650.2541666666666	0
270d47aab16a86f0903d203e5896017886918f75	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
270ded4513a4758dce812560857921cedb403082	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
2711c76d25a3c848b1240281aee4921545dec644	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
27124ec8f98d6c33b671f68f25ad410c1cc0eab4	6	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.30900000000003	0
2719b63f7b88bfbbf690755ade906585e7f3979f	2	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.023	0
2720a21b1594511caf100310191cb99aca5435a2	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.377	0
27277917458d372b99b52829e1601e9e3fa04ead	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8365.129	0
272ad88466f4524d9deedc17041246e60d2965d1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32.3625	0
